epoch,train_acc,train_loss,val_acc,val_loss
33.0,0.8756602112676056,1.4597113,0.6988329475308642,1.9146789
34.0,0.8805017605633803,1.4372694,0.716579861111111,1.8884901
35.0,0.8818221830985915,1.4201281,0.695095486111111,1.9043951
36.0,0.887925469483568,1.4046991,0.7008584104938271,1.8972024
36.0,0.8976672535211268,1.374891,0.6975308641975309,1.8861752
37.0,0.9033890845070423,1.3598872,0.7138069058641975,1.8602842
38.0,0.9066901408450704,1.3455558,0.7198350694444443,1.8409853
39.0,0.9106514084507042,1.3326393,0.7100694444444443,1.8561391
40.0,0.9125733568075118,1.3230144,0.7199797453703703,1.8560038
40.0,0.9238556338028169,1.2971662,0.7075376157407408,1.8511534
41.0,0.9240757042253521,1.2856091,0.7299141589506174,1.8279308
42.0,0.924955985915493,1.2760277,0.732204861111111,1.8144661
43.0,0.9304577464788732,1.2654712,0.714626736111111,1.8282295
44.0,0.9343603286384977,1.2606119,0.7316984953703703,1.8322352
44.0,0.9388204225352113,1.2364234,0.7179542824074074,1.8297123
45.0,0.9443221830985915,1.2268429,0.734471450617284,1.8067102
46.0,0.9441021126760564,1.2198663,0.7406684027777777,1.7971894
47.0,0.9467429577464789,1.2111251,0.714626736111111,1.81351
48.0,0.9506455399061033,1.2104683,0.7330005787037037,1.8193415
48.0,0.9537852112676056,1.1883672,0.7264178240740741,1.814627
49.0,0.9584066901408451,1.179975,0.7370756172839507,1.7943382
50.0,0.9575264084507042,1.1751235,0.7428626543209876,1.7878852
51.0,0.9608274647887324,1.167664,0.7191840277777777,1.7986288
52.0,0.9643485915492958,1.1686912,0.7401620370370371,1.8057805
52.0,0.9641285211267606,1.1481148,0.7296730324074074,1.8054997
53.0,0.96875,1.1415868,0.736424575617284,1.7859167
54.0,0.9711707746478874,1.1380781,0.7445746527777777,1.7824949
55.0,0.9707306338028169,1.1317143,0.7198350694444443,1.7945093
56.0,0.9735915492957746,1.1355737,0.7434172453703703,1.8012072
56.0,0.9749119718309859,1.1151537,0.7316261574074074,1.8000474
57.0,0.9777728873239436,1.1098889,0.738377700617284,1.7825447
58.0,0.9786531690140845,1.1084067,0.7415605709876543,1.778828
59.0,0.9786531690140845,1.1013136,0.726345486111111,1.7908907
60.0,0.9793133802816901,1.1069813,0.7412229938271605,1.7971115
60.0,0.9819542253521126,1.0878794,0.7312162422839507,1.8001224
61.0,0.9834947183098591,1.0831631,0.7365933641975309,1.7814192
62.0,0.9830545774647887,1.0821877,0.7432725694444443,1.7775518
63.0,0.984375,1.0765159,0.7267554012345679,1.7892437
64.0,0.9837147887323944,1.0835559,0.7412229938271605,1.7927328
64.0,0.9867957746478874,1.0647786,0.7338204089506174,1.7993504
65.0,0.987455985915493,1.0613409,0.7365933641975309,1.7827898
66.0,0.9867957746478874,1.0605692,0.7432725694444443,1.7784414
67.0,0.988556338028169,1.0553836,0.7254533179012346,1.7898003
68.0,0.9876760563380281,1.0632362,0.7457802854938271,1.7929121
68.0,0.9903169014084507,1.0455754,0.7338204089506174,1.7996497
69.0,0.9909771126760564,1.0424184,0.7339891975308642,1.7826109
70.0,0.9892165492957746,1.0423452,0.7413194444444443,1.7802652
71.0,0.9920774647887324,1.0378768,0.734157986111111,1.7896333
72.0,0.9896566901408451,1.0460461,0.7457802854938271,1.7952375
72.0,0.9938380281690141,1.0293432,0.7370756172839507,1.8010826
73.0,0.9931778169014085,1.0266958,0.7352912808641975,1.7845955
72.0,0.9947183098591549,1.0204378,0.7318672839506174,1.8035237
73.0,0.9931778169014085,1.0256767,0.7365933641975309,1.7826697
