epoch,train_acc,train_loss,val_acc,val_loss
38.0,0.01232394366197183,5.08746,0.015866126543209878,5.441954
39.0,0.016285211267605633,5.0838304,0.015625,5.120529
40.0,0.015404929577464789,5.0674715,0.017578125,5.2051826
41.0,0.013644366197183098,5.0658045,0.020423418209876542,5.115088
42.0,0.012764084507042254,5.083787,0.016276041666666668,5.329231
43.0,0.020246478873239437,5.05653,0.011067708333333334,5.2099395
44.0,0.01694542253521127,5.0380034,0.01953125,5.1067376
45.0,0.014744718309859154,5.056088,0.013020833333333334,5.1023784
46.0,0.017004107981220658,5.0553207,0.014322916666666666,5.409428
47.0,0.01914612676056338,5.0357695,0.018229166666666668,5.218517
48.0,0.016065140845070422,5.052305,0.01171875,5.2723155
49.0,0.015184859154929578,5.031244,0.019772376543209878,5.0727615
49.0,0.018485915492957746,5.0325584,0.015625,5.0824146
50.0,0.02266725352112676,5.019371,0.015625,5.1520267
51.0,0.02112676056338028,5.0080667,0.018229166666666668,5.2102876
52.0,0.01914612676056338,5.005653,0.014973958333333334,5.2212043
53.0,0.022285798122065728,5.0295696,0.020833333333333332,5.1115413
54.0,0.023166079812206572,4.9976964,0.022786458333333332,5.0892673
55.0,0.021786971830985914,4.986862,0.020833333333333332,5.043616
56.0,0.020745305164319248,4.993757,0.01716820987654321,5.0879016
57.0,0.028227699530516435,4.9816465,0.0234375,5.040884
58.0,0.02574823943661972,4.96182,0.023268711419753087,5.128206
59.0,0.023987676056338027,4.956644,0.023027584876543206,5.1595645
60.0,0.027068661971830985,4.9658113,0.0234375,5.1300793
61.0,0.028609154929577465,4.939412,0.021966628086419752,5.036295
62.0,0.03125,4.922012,0.018880208333333332,5.1716404
63.0,0.02574823943661972,4.9494514,0.023678626543209874,5.1562037
64.0,0.028447769953051646,4.9301805,0.018880208333333332,5.155449
65.0,0.0332306338028169,4.878106,0.023027584876543206,5.0647693
66.0,0.03086854460093897,4.90179,0.025631751543209874,5.1534743
67.0,0.03372946009389672,4.9118395,0.029538001543209874,5.0144296
68.0,0.03609154929577465,4.8736467,0.029538001543209874,5.1563
69.0,0.03438967136150235,4.8576155,0.033203125,5.0802326
70.0,0.03477112676056338,4.87548,0.029296875,5.22055
71.0,0.032130281690140844,4.8684807,0.030189043209876542,4.966921
72.0,0.03829225352112676,4.834599,0.028645833333333332,5.160379
73.0,0.03147007042253521,4.8659706,0.030840084876543206,5.103871
74.0,0.03653169014084507,4.861709,0.03628954475308642,4.989029
75.0,0.04137323943661972,4.816828,0.033685378086419755,4.9903417
76.0,0.03917253521126761,4.821381,0.0345775462962963,4.998216
77.0,0.03983274647887324,4.8290052,0.03474633487654321,4.948108
78.0,0.04533450704225352,4.8111897,0.032552083333333336,5.0018373
79.0,0.04363262910798122,4.79418,0.043209876543209874,5.0095935
80.0,0.042532276995305165,4.7992578,0.04019579475308642,4.953902
81.0,0.03829225352112676,4.8112755,0.035807291666666664,4.994796
82.0,0.045994718309859156,4.783074,0.032552083333333336,4.999701
83.0,0.04225352112676056,4.786385,0.03669945987654321,4.9838424
84.0,0.03961267605633803,4.7925262,0.04214891975308641,4.923298
85.0,0.047975352112676055,4.7752895,0.031901041666666664,5.033173
86.0,0.04753521126760563,4.7394786,0.03937596450617284,4.931271
87.0,0.046875,4.759746,0.041015625,5.075815
88.0,0.0488556338028169,4.7522798,0.035807291666666664,4.9050784
89.0,0.04863556338028169,4.724268,0.040364583333333336,4.9258704
90.0,0.0488556338028169,4.728603,0.042799961419753084,4.87717
91.0,0.04979460093896714,4.7491765,0.037591628086419755,5.0363555
92.0,0.05111502347417841,4.716527,0.03800154320987654,4.98986
93.0,0.053036971830985914,4.694124,0.03474633487654321,4.8657184
94.0,0.050616197183098594,4.7184677,0.05321662808641975,4.8510194
95.0,0.04973591549295775,4.710394,0.04190779320987654,5.079248
96.0,0.0565580985915493,4.682572,0.04060570987654321,4.947659
97.0,0.05023474178403756,4.703196,0.04646508487654321,4.9224415
98.0,0.05111502347417841,4.6974015,0.04841820987654321,4.8800335
